0.250000	0.000000
1.250000	0.000000
2.250000	0.000000
3.250000	0.000000
4.250000	0.000000
5.250000	0.000000
6.250000	0.000000
7.250000	0.000000
8.250000	0.000000
9.250000	0.000000
10.250000	0.000000
11.250000	0.000000
12.250000	0.000000
13.250000	0.000000
14.250000	0.000000
15.250000	0.000000
16.250000	0.000000
17.250000	0.000000
18.250000	0.000000
19.250000	0.000000
20.250000	0.000000
21.250000	0.000000
22.250000	0.000000
23.250000	0.000000
24.250000	0.000000
25.250000	0.000000
26.250000	0.000000
27.250000	0.000000
28.250000	0.000000
29.250000	0.000000
30.250000	0.000000
31.250000	0.000000
32.250000	0.000000
33.250000	0.000000
34.250000	0.000000
35.250000	0.000000
36.250000	0.000000
37.250000	0.000000
38.250000	0.000000
39.250000	0.000000
40.250000	0.000000
41.250000	0.000000
42.250000	0.000000
43.250000	0.000000
44.250000	0.000000
45.250000	0.000000
46.250000	0.000000
47.250000	0.000000
48.250000	0.000000
49.250000	0.000000
50.250000	0.000000
51.250000	0.000000
52.250000	0.000000
53.250000	0.000000
54.250000	0.000000
55.250000	0.000000
56.250000	0.000000
57.250000	0.000000
58.250000	0.000000
59.250000	0.000000
60.250000	0.000000
61.250000	0.000000
62.250000	0.000000
63.250000	0.000000
64.250000	0.000000
65.250000	0.000000
66.250000	0.000000
67.250000	0.000000
68.250000	0.000000
69.250000	0.000000
70.250000	0.000000
71.250000	0.000000
72.250000	0.000000
73.250000	0.000000
74.250000	0.000000
75.250000	0.000000
76.250000	0.000000
77.250000	0.000000
78.250000	0.000000
79.250000	0.000000
80.250000	0.000000
81.250000	0.000000
82.250000	0.000000
83.250000	0.000000
84.250000	0.000000
85.250000	0.000000
86.250000	0.000001
87.250000	0.000001
88.250000	0.000001
89.250000	0.000001
90.250000	0.000001
91.250000	0.000001
92.250000	0.000001
93.250000	0.000001
94.250000	0.000001
95.250000	0.000001
96.250000	0.000001
97.250000	0.000001
98.250000	0.000001
99.250000	0.000001
100.250000	0.000001
101.250000	0.000001
102.250000	0.000001
103.250000	0.000001
104.250000	0.000002
105.250000	0.000002
106.250000	0.000002
107.250000	0.000002
108.250000	0.000002
109.250000	0.000002
110.250000	0.000003
111.250000	0.000003
112.250000	0.000003
113.250000	0.000003
114.250000	0.000004
115.250000	0.000004
116.250000	0.000004
117.250000	0.000005
118.250000	0.000005
119.250000	0.000004
